CaseID,ResponseTypeA,ResponseTypeB,JaccardDistance
Variant_H40_BackLoaded_Flat,Intensify,Fill,0.463768
Variant_H40_BackLoaded_Flat,Contrast,Fill,0.298246
Variant_H40_BackLoaded_Increasing,Mirror,Complement,0.622642
Variant_H40_BackLoaded_Increasing,Mirror,Simplify,0.6
Variant_H40_BackLoaded_Increasing,Mirror,Intensify,0.540984
Variant_H40_BackLoaded_Increasing,Mirror,Contrast,0.688525
Variant_H40_BackLoaded_Increasing,Mirror,Fill,0.706667
Variant_H40_BackLoaded_Increasing,Complement,Simplify,0.6
Variant_H40_BackLoaded_Increasing,Complement,Intensify,0.423077
Variant_H40_BackLoaded_Increasing,Complement,Contrast,0.261905
Variant_H40_BackLoaded_Increasing,Complement,Fill,0.421053
Variant_H40_BackLoaded_Increasing,Simplify,Intensify,0.673469
Variant_H40_BackLoaded_Increasing,Simplify,Contrast,0.697674
Variant_H40_BackLoaded_Increasing,Simplify,Fill,0.719298
Variant_H40_BackLoaded_Increasing,Intensify,Contrast,0.410714
Variant_H40_BackLoaded_Increasing,Intensify,Fill,0.369231
Variant_H40_BackLoaded_Increasing,Contrast,Fill,0.298246
Variant_H40_Clustered_AccentedEnding,Mirror,Complement,0.583333
Variant_H40_Clustered_AccentedEnding,Mirror,Simplify,0.725
Variant_H40_Clustered_AccentedEnding,Mirror,Intensify,0.428571
Variant_H40_Clustered_AccentedEnding,Mirror,Contrast,0.679245
Variant_H40_Clustered_AccentedEnding,Mirror,Fill,0.472727
Variant_H40_Clustered_AccentedEnding,Complement,Simplify,0.7
Variant_H40_Clustered_AccentedEnding,Complement,Intensify,0.48
Variant_H40_Clustered_AccentedEnding,Complement,Contrast,0.512821
Variant_H40_Clustered_AccentedEnding,Complement,Fill,0.5
Variant_H40_Clustered_AccentedEnding,Simplify,Intensify,0.770833
Variant_H40_Clustered_AccentedEnding,Simplify,Contrast,0.757576
Variant_H40_Clustered_AccentedEnding,Simplify,Fill,0.75
Variant_H40_Clustered_AccentedEnding,Intensify,Contrast,0.528302
Variant_H40_Clustered_AccentedEnding,Intensify,Fill,0.327273
Variant_H40_Clustered_AccentedEnding,Contrast,Fill,0.318182
Variant_H40_Clustered_Flat,Mirror,Complement,0.647059
Variant_H40_Clustered_Flat,Mirror,Simplify,0.725
Variant_H40_Clustered_Flat,Mirror,Intensify,0.540984
Variant_H40_Clustered_Flat,Mirror,Contrast,0.727273
Variant_H40_Clustered_Flat,Mirror,Fill,0.526316
Variant_H40_Clustered_Flat,Complement,Simplify,0.75
Variant_H40_Clustered_Flat,Complement,Intensify,0.470588
Variant_H40_Clustered_Flat,Complement,Contrast,0.487179
Variant_H40_Clustered_Flat,Complement,Fill,0.479167
Variant_H40_Clustered_Flat,Simplify,Intensify,0.77551
Variant_H40_Clustered_Flat,Simplify,Contrast,0.794118
Variant_H40_Clustered_Flat,Simplify,Fill,0.75
Variant_H40_Clustered_Flat,Intensify,Contrast,0.509434
Variant_H40_Clustered_Flat,Intensify,Fill,0.245283
Variant_H40_Clustered_Flat,Contrast,Fill,0.318182
Variant_H40_Clustered_Increasing,Mirror,Complement,0.612245
Variant_H40_Clustered_Increasing,Mirror,Simplify,0.75
Variant_H40_Clustered_Increasing,Mirror,Intensify,0.418182
Variant_H40_Clustered_Increasing,Mirror,Contrast,0.730769
Variant_H40_Clustered_Increasing,Mirror,Fill,0.461538
Variant_H40_Clustered_Increasing,Complement,Simplify,0.774194
Variant_H40_Clustered_Increasing,Complement,Intensify,0.529412
Variant_H40_Clustered_Increasing,Complement,Contrast,0.540541
Variant_H40_Clustered_Increasing,Complement,Fill,0.521739
Variant_H40_Clustered_Increasing,Simplify,Intensify,0.787234
Variant_H40_Clustered_Increasing,Simplify,Contrast,0.8
Variant_H40_Clustered_Increasing,Simplify,Fill,0.75
Variant_H40_Clustered_Increasing,Intensify,Contrast,0.622642
Variant_H40_Clustered_Increasing,Intensify,Fill,0.388889
Variant_H40_Clustered_Increasing,Contrast,Fill,0.35
Variant_H40_Even_AccentedEnding,Mirror,Complement,0.627451
Variant_H40_Even_AccentedEnding,Mirror,Simplify,0.6
Variant_H40_Even_AccentedEnding,Mirror,Intensify,0.52459
Variant_H40_Even_AccentedEnding,Mirror,Contrast,0.709677
Variant_H40_Even_AccentedEnding,Mirror,Fill,0.777778
Variant_H40_Even_AccentedEnding,Complement,Simplify,0.5625
Variant_H40_Even_AccentedEnding,Complement,Intensify,0.490566
Variant_H40_Even_AccentedEnding,Complement,Contrast,0.372093
Variant_H40_Even_AccentedEnding,Complement,Fill,0.540984
Variant_H40_Even_AccentedEnding,Simplify,Intensify,0.68
Variant_H40_Even_AccentedEnding,Simplify,Contrast,0.697674
Variant_H40_Even_AccentedEnding,Simplify,Fill,0.790323
Variant_H40_Even_AccentedEnding,Intensify,Contrast,0.421053
Variant_H40_Even_AccentedEnding,Intensify,Fill,0.464789
Variant_H40_Even_AccentedEnding,Contrast,Fill,0.35
Variant_H40_Even_Flat,Mirror,Complement,0.64
Variant_H40_Even_Flat,Mirror,Simplify,0.6
Variant_H40_Even_Flat,Mirror,Intensify,0.5
Variant_H40_Even_Flat,Mirror,Contrast,0.730159
Variant_H40_Even_Flat,Mirror,Fill,0.792683
Variant_H40_Even_Flat,Complement,Simplify,0.580645
Variant_H40_Even_Flat,Complement,Intensify,0.581818
Variant_H40_Even_Flat,Complement,Contrast,0.418605
Variant_H40_Even_Flat,Complement,Fill,0.55
Variant_H40_Even_Flat,Simplify,Intensify,0.68
Variant_H40_Even_Flat,Simplify,Contrast,0.727273
Variant_H40_Even_Flat,Simplify,Fill,0.809524
Variant_H40_Even_Flat,Intensify,Contrast,0.548387
Variant_H40_Even_Flat,Intensify,Fill,0.527027
Variant_H40_Even_Flat,Contrast,Fill,0.322034
Variant_H40_Even_Increasing,Mirror,Complement,0.54
Variant_H40_Even_Increasing,Mirror,Simplify,0.6
Variant_H40_Even_Increasing,Mirror,Intensify,0.5
Variant_H40_Even_Increasing,Mirror,Contrast,0.62069
Variant_H40_Even_Increasing,Mirror,Fill,0.714286
Variant_H40_Even_Increasing,Complement,Simplify,0.6
Variant_H40_Even_Increasing,Complement,Intensify,0.462963
Variant_H40_Even_Increasing,Complement,Contrast,0.340909
Variant_H40_Even_Increasing,Complement,Fill,0.491803
Variant_H40_Even_Increasing,Simplify,Intensify,0.68
Variant_H40_Even_Increasing,Simplify,Contrast,0.697674
Variant_H40_Even_Increasing,Simplify,Fill,0.790323
Variant_H40_Even_Increasing,Intensify,Contrast,0.474576
Variant_H40_Even_Increasing,Intensify,Fill,0.397059
Variant_H40_Even_Increasing,Contrast,Fill,0.35
Variant_H40_FrontLoaded_AccentedEnding,Mirror,Complement,0.634615
Variant_H40_FrontLoaded_AccentedEnding,Mirror,Simplify,0.575
Variant_H40_FrontLoaded_AccentedEnding,Mirror,Intensify,0.516667
Variant_H40_FrontLoaded_AccentedEnding,Mirror,Contrast,0.709677
Variant_H40_FrontLoaded_AccentedEnding,Mirror,Fill,0.75641
Variant_H40_FrontLoaded_AccentedEnding,Complement,Simplify,0.588235
Variant_H40_FrontLoaded_AccentedEnding,Complement,Intensify,0.461538
Variant_H40_FrontLoaded_AccentedEnding,Complement,Contrast,0.348837
Variant_H40_FrontLoaded_AccentedEnding,Complement,Fill,0.482759
Variant_H40_FrontLoaded_AccentedEnding,Simplify,Intensify,0.653061
Variant_H40_FrontLoaded_AccentedEnding,Simplify,Contrast,0.704545
Variant_H40_FrontLoaded_AccentedEnding,Simplify,Fill,0.766667
Variant_H40_FrontLoaded_AccentedEnding,Intensify,Contrast,0.465517
Variant_H40_FrontLoaded_AccentedEnding,Intensify,Fill,0.463768
Variant_H40_FrontLoaded_AccentedEnding,Contrast,Fill,0.327586
Variant_H40_FrontLoaded_Flat,Mirror,Complement,0.596154
Variant_H40_FrontLoaded_Flat,Mirror,Simplify,0.6
Variant_H40_FrontLoaded_Flat,Mirror,Intensify,0.548387
Variant_H40_FrontLoaded_Flat,Mirror,Contrast,0.666667
Variant_H40_FrontLoaded_Flat,Mirror,Fill,0.723684
Variant_H40_FrontLoaded_Flat,Complement,Simplify,0.6
Variant_H40_FrontLoaded_Flat,Complement,Intensify,0.462963
Variant_H40_FrontLoaded_Flat,Complement,Contrast,0.261905
Variant_H40_FrontLoaded_Flat,Complement,Fill,0.448276
Variant_H40_FrontLoaded_Flat,Simplify,Intensify,0.68
Variant_H40_FrontLoaded_Flat,Simplify,Contrast,0.697674
Variant_H40_FrontLoaded_Flat,Simplify,Fill,0.762712
Variant_H40_FrontLoaded_Flat,Intensify,Contrast,0.421053
Variant_H40_FrontLoaded_Flat,Intensify,Fill,0.378788
Variant_H40_FrontLoaded_Flat,Contrast,Fill,0.298246
Variant_H40_FrontLoaded_Increasing,Mirror,Complement,0.660377
Variant_H40_FrontLoaded_Increasing,Mirror,Simplify,0.6
Variant_H40_FrontLoaded_Increasing,Mirror,Intensify,0.571429
Variant_H40_FrontLoaded_Increasing,Mirror,Contrast,0.730159
Variant_H40_FrontLoaded_Increasing,Mirror,Fill,0.746835
Variant_H40_FrontLoaded_Increasing,Complement,Simplify,0.617647
Variant_H40_FrontLoaded_Increasing,Complement,Intensify,0.527273
Variant_H40_FrontLoaded_Increasing,Complement,Contrast,0.348837
Variant_H40_FrontLoaded_Increasing,Complement,Fill,0.474576
Variant_H40_FrontLoaded_Increasing,Simplify,Intensify,0.68
Variant_H40_FrontLoaded_Increasing,Simplify,Contrast,0.727273
Variant_H40_FrontLoaded_Increasing,Simplify,Fill,0.75
Variant_H40_FrontLoaded_Increasing,Intensify,Contrast,0.52459
Variant_H40_FrontLoaded_Increasing,Intensify,Fill,0.397059
Variant_H40_FrontLoaded_Increasing,Contrast,Fill,0.35
Variant_H44_AnchorLed_AccentedEnding,Mirror,Complement,0.604167
Variant_H44_AnchorLed_AccentedEnding,Mirror,Simplify,0.727273
Variant_H44_AnchorLed_AccentedEnding,Mirror,Intensify,0.301887
Variant_H44_AnchorLed_AccentedEnding,Mirror,Contrast,0.78
Variant_H44_AnchorLed_AccentedEnding,Mirror,Fill,0.470588
Variant_H44_AnchorLed_AccentedEnding,Complement,Simplify,0.653846
Variant_H44_AnchorLed_AccentedEnding,Complement,Intensify,0.62
Variant_H44_AnchorLed_AccentedEnding,Complement,Contrast,0.62069
Variant_H44_AnchorLed_AccentedEnding,Complement,Fill,0.538462
Variant_H44_AnchorLed_AccentedEnding,Simplify,Intensify,0.73913
Variant_H44_AnchorLed_AccentedEnding,Simplify,Contrast,0.619048
Variant_H44_AnchorLed_AccentedEnding,Simplify,Fill,0.685714
Variant_H44_AnchorLed_AccentedEnding,Intensify,Contrast,0.714286
Variant_H44_AnchorLed_AccentedEnding,Intensify,Fill,0.431373
Variant_H44_AnchorLed_AccentedEnding,Contrast,Fill,0.5
Variant_H44_AnchorLed_Flat,Mirror,Complement,0.612245
Variant_H44_AnchorLed_Flat,Mirror,Simplify,0.75
Variant_H44_AnchorLed_Flat,Mirror,Intensify,0.16
Variant_H44_AnchorLed_Flat,Mirror,Contrast,0.78
Variant_H44_AnchorLed_Flat,Mirror,Fill,0.470588
Variant_H44_AnchorLed_Flat,Complement,Simplify,0.653846
Variant_H44_AnchorLed_Flat,Complement,Intensify,0.588235
Variant_H44_AnchorLed_Flat,Complement,Contrast,0.633333
Variant_H44_AnchorLed_Flat,Complement,Fill,0.512821
Variant_H44_AnchorLed_Flat,Simplify,Intensify,0.770833
Variant_H44_AnchorLed_Flat,Simplify,Contrast,0.6
Variant_H44_AnchorLed_Flat,Simplify,Fill,0.676471
Variant_H44_AnchorLed_Flat,Intensify,Contrast,0.75
Variant_H44_AnchorLed_Flat,Intensify,Fill,0.423077
Variant_H44_AnchorLed_Flat,Contrast,Fill,0.542857
Variant_H44_AnchorLed_Increasing,Mirror,Complement,0.595745
Variant_H44_AnchorLed_Increasing,Mirror,Simplify,0.75
Variant_H44_AnchorLed_Increasing,Mirror,Intensify,0.357143
Variant_H44_AnchorLed_Increasing,Mirror,Contrast,0.78
Variant_H44_AnchorLed_Increasing,Mirror,Fill,0.470588
Variant_H44_AnchorLed_Increasing,Complement,Simplify,0.68
Variant_H44_AnchorLed_Increasing,Complement,Intensify,0.627451
Variant_H44_AnchorLed_Increasing,Complement,Contrast,0.607143
Variant_H44_AnchorLed_Increasing,Complement,Fill,0.564103
Variant_H44_AnchorLed_Increasing,Simplify,Intensify,0.770833
Variant_H44_AnchorLed_Increasing,Simplify,Contrast,0.666667
Variant_H44_AnchorLed_Increasing,Simplify,Fill,0.676471
Variant_H44_AnchorLed_Increasing,Intensify,Contrast,0.72549
Variant_H44_AnchorLed_Increasing,Intensify,Fill,0.392157
Variant_H44_AnchorLed_Increasing,Contrast,Fill,0.542857
Variant_H44_BackLoaded_AccentedEnding,Mirror,Complement,0.714286
Variant_H44_BackLoaded_AccentedEnding,Mirror,Simplify,0.636364
Variant_H44_BackLoaded_AccentedEnding,Mirror,Intensify,0.53125
Variant_H44_BackLoaded_AccentedEnding,Mirror,Contrast,0.788732
Variant_H44_BackLoaded_AccentedEnding,Mirror,Fill,0.75
Variant_H44_BackLoaded_AccentedEnding,Complement,Simplify,0.705882
Variant_H44_BackLoaded_AccentedEnding,Complement,Intensify,0.528302
Variant_H44_BackLoaded_AccentedEnding,Complement,Contrast,0.409091
Variant_H44_BackLoaded_AccentedEnding,Complement,Fill,0.540984
Variant_H44_BackLoaded_AccentedEnding,Simplify,Intensify,0.68
Variant_H44_BackLoaded_AccentedEnding,Simplify,Contrast,0.816327
Variant_H44_BackLoaded_AccentedEnding,Simplify,Fill,0.758065
Variant_H44_BackLoaded_AccentedEnding,Intensify,Contrast,0.491803
Variant_H44_BackLoaded_AccentedEnding,Intensify,Fill,0.458333
Variant_H44_BackLoaded_AccentedEnding,Contrast,Fill,0.33871
Variant_H44_BackLoaded_Flat,Mirror,Complement,0.714286
Variant_H44_BackLoaded_Flat,Mirror,Simplify,0.636364
Variant_H44_BackLoaded_Flat,Mirror,Intensify,0.53125
Variant_H44_BackLoaded_Flat,Mirror,Contrast,0.788732
Variant_H44_BackLoaded_Flat,Mirror,Fill,0.75
Variant_H44_BackLoaded_Flat,Complement,Simplify,0.666667
Variant_H44_BackLoaded_Flat,Complement,Intensify,0.581818
Variant_H44_BackLoaded_Flat,Complement,Contrast,0.372093
Variant_H44_BackLoaded_Flat,Complement,Fill,0.540984
Variant_H44_BackLoaded_Flat,Simplify,Intensify,0.68
Variant_H44_BackLoaded_Flat,Simplify,Contrast,0.791667
Variant_H44_BackLoaded_Flat,Simplify,Fill,0.777778
Variant_H44_BackLoaded_Flat,Intensify,Contrast,0.491803
Variant_H44_BackLoaded_Flat,Intensify,Fill,0.458333
Variant_H44_BackLoaded_Flat,Contrast,Fill,0.311475
Variant_H44_BackLoaded_Increasing,Mirror,Complement,0.678571
Variant_H44_BackLoaded_Increasing,Mirror,Simplify,0.636364
Variant_H44_BackLoaded_Increasing,Mirror,Intensify,0.459016
Variant_H44_BackLoaded_Increasing,Mirror,Contrast,0.760563
Variant_H44_BackLoaded_Increasing,Mirror,Fill,0.703704
Variant_H44_BackLoaded_Increasing,Complement,Simplify,0.685714
Variant_H44_BackLoaded_Increasing,Complement,Intensify,0.545455
Variant_H44_BackLoaded_Increasing,Complement,Contrast,0.355556
Variant_H44_BackLoaded_Increasing,Complement,Fill,0.508197
Variant_H44_BackLoaded_Increasing,Simplify,Intensify,0.68
Variant_H44_BackLoaded_Increasing,Simplify,Contrast,0.8
Variant_H44_BackLoaded_Increasing,Simplify,Fill,0.758065
Variant_H44_BackLoaded_Increasing,Intensify,Contrast,0.483871
Variant_H44_BackLoaded_Increasing,Intensify,Fill,0.43662
Variant_H44_BackLoaded_Increasing,Contrast,Fill,0.278689
Variant_H44_Clustered_AccentedEnding,Mirror,Complement,0.685185
Variant_H44_Clustered_AccentedEnding,Mirror,Simplify,0.75
Variant_H44_Clustered_AccentedEnding,Mirror,Intensify,0.416667
Variant_H44_Clustered_AccentedEnding,Mirror,Contrast,0.779661
Variant_H44_Clustered_AccentedEnding,Mirror,Fill,0.564516
Variant_H44_Clustered_AccentedEnding,Complement,Simplify,0.733333
Variant_H44_Clustered_AccentedEnding,Complement,Intensify,0.528302
Variant_H44_Clustered_AccentedEnding,Complement,Contrast,0.472222
Variant_H44_Clustered_AccentedEnding,Complement,Fill,0.468085
Variant_H44_Clustered_AccentedEnding,Simplify,Intensify,0.784314
Variant_H44_Clustered_AccentedEnding,Simplify,Contrast,0.78125
Variant_H44_Clustered_AccentedEnding,Simplify,Fill,0.755556
Variant_H44_Clustered_AccentedEnding,Intensify,Contrast,0.563636
Variant_H44_Clustered_AccentedEnding,Intensify,Fill,0.285714
Variant_H44_Clustered_AccentedEnding,Contrast,Fill,0.377778
Variant_H44_Clustered_Flat,Mirror,Complement,0.615385
Variant_H44_Clustered_Flat,Mirror,Simplify,0.75
Variant_H44_Clustered_Flat,Mirror,Intensify,0.442623
Variant_H44_Clustered_Flat,Mirror,Contrast,0.719298
Variant_H44_Clustered_Flat,Mirror,Fill,0.516667
Variant_H44_Clustered_Flat,Complement,Simplify,0.7
Variant_H44_Clustered_Flat,Complement,Intensify,0.480769
Variant_H44_Clustered_Flat,Complement,Contrast,0.459459
Variant_H44_Clustered_Flat,Complement,Fill,0.446809
Variant_H44_Clustered_Flat,Simplify,Intensify,0.784314
Variant_H44_Clustered_Flat,Simplify,Contrast,0.75
Variant_H44_Clustered_Flat,Simplify,Fill,0.755556
Variant_H44_Clustered_Flat,Intensify,Contrast,0.62069
Variant_H44_Clustered_Flat,Intensify,Fill,0.344828
Variant_H44_Clustered_Flat,Contrast,Fill,0.355556
Variant_H44_Clustered_Increasing,Mirror,Complement,0.627451
Variant_H44_Clustered_Increasing,Mirror,Simplify,0.75
Variant_H44_Clustered_Increasing,Mirror,Intensify,0.416667
Variant_H44_Clustered_Increasing,Mirror,Contrast,0.736842
Variant_H44_Clustered_Increasing,Mirror,Fill,0.508475
Variant_H44_Clustered_Increasing,Complement,Simplify,0.724138
Variant_H44_Clustered_Increasing,Complement,Intensify,0.490196
Variant_H44_Clustered_Increasing,Complement,Contrast,0.5
Variant_H44_Clustered_Increasing,Complement,Fill,0.478261
Variant_H44_Clustered_Increasing,Simplify,Intensify,0.784314
Variant_H44_Clustered_Increasing,Simplify,Contrast,0.78125
Variant_H44_Clustered_Increasing,Simplify,Fill,0.75
Variant_H44_Clustered_Increasing,Intensify,Contrast,0.614035
Variant_H44_Clustered_Increasing,Intensify,Fill,0.333333
Variant_H44_Clustered_Increasing,Contrast,Fill,0.363636
Variant_H44_Even_AccentedEnding,Mirror,Complement,0.54717
Variant_H44_Even_AccentedEnding,Mirror,Simplify,0.636364
Variant_H44_Even_AccentedEnding,Mirror,Intensify,0.492063
Variant_H44_Even_AccentedEnding,Mirror,Contrast,0.646154
Variant_H44_Even_AccentedEnding,Mirror,Fill,0.61039
Variant_H44_Even_AccentedEnding,Complement,Simplify,0.558824
Variant_H44_Even_AccentedEnding,Complement,Intensify,0.352941
Variant_H44_Even_AccentedEnding,Complement,Contrast,0.361702
Variant_H44_Even_AccentedEnding,Complement,Fill,0.47619
Variant_H44_Even_AccentedEnding,Simplify,Intensify,0.686275
Variant_H44_Even_AccentedEnding,Simplify,Contrast,0.695652
Variant_H44_Even_AccentedEnding,Simplify,Fill,0.746032
Variant_H44_Even_AccentedEnding,Intensify,Contrast,0.362069
Variant_H44_Even_AccentedEnding,Intensify,Fill,0.246154
Variant_H44_Even_AccentedEnding,Contrast,Fill,0.301587
Variant_H44_Even_Flat,Mirror,Complement,0.584906
Variant_H44_Even_Flat,Mirror,Simplify,0.636364
Variant_H44_Even_Flat,Mirror,Intensify,0.492063
Variant_H44_Even_Flat,Mirror,Contrast,0.686567
Variant_H44_Even_Flat,Mirror,Fill,0.670886
Variant_H44_Even_Flat,Complement,Simplify,0.575758
Variant_H44_Even_Flat,Complement,Intensify,0.481481
Variant_H44_Even_Flat,Complement,Contrast,0.369565
Variant_H44_Even_Flat,Complement,Fill,0.491803
Variant_H44_Even_Flat,Simplify,Intensify,0.686275
Variant_H44_Even_Flat,Simplify,Contrast,0.723404
Variant_H44_Even_Flat,Simplify,Fill,0.737705
Variant_H44_Even_Flat,Intensify,Contrast,0.467742
Variant_H44_Even_Flat,Intensify,Fill,0.352941
Variant_H44_Even_Flat,Contrast,Fill,0.278689
Variant_H44_Even_Increasing,Mirror,Complement,0.592593
Variant_H44_Even_Increasing,Mirror,Simplify,0.636364
Variant_H44_Even_Increasing,Mirror,Intensify,0.515625
Variant_H44_Even_Increasing,Mirror,Contrast,0.686567
Variant_H44_Even_Increasing,Mirror,Fill,0.64557
Variant_H44_Even_Increasing,Complement,Simplify,0.588235
Variant_H44_Even_Increasing,Complement,Intensify,0.490909
Variant_H44_Even_Increasing,Complement,Contrast,0.311111
Variant_H44_Even_Increasing,Complement,Fill,0.492063
Variant_H44_Even_Increasing,Simplify,Intensify,0.686275
Variant_H44_Even_Increasing,Simplify,Contrast,0.723404
Variant_H44_Even_Increasing,Simplify,Fill,0.765625
Variant_H44_Even_Increasing,Intensify,Contrast,0.492063
Variant_H44_Even_Increasing,Intensify,Fill,0.347826
Variant_H44_Even_Increasing,Contrast,Fill,0.301587
Variant_H44_FrontLoaded_AccentedEnding,Mirror,Complement,0.696429
Variant_H44_FrontLoaded_AccentedEnding,Mirror,Simplify,0.613636
Variant_H44_FrontLoaded_AccentedEnding,Mirror,Intensify,0.53125
Variant_H44_FrontLoaded_AccentedEnding,Mirror,Contrast,0.774648
Variant_H44_FrontLoaded_AccentedEnding,Mirror,Fill,0.719512
Variant_H44_FrontLoaded_AccentedEnding,Complement,Simplify,0.685714
Variant_H44_FrontLoaded_AccentedEnding,Complement,Intensify,0.563636
Variant_H44_FrontLoaded_AccentedEnding,Complement,Contrast,0.363636
Variant_H44_FrontLoaded_AccentedEnding,Complement,Fill,0.52459
Variant_H44_FrontLoaded_AccentedEnding,Simplify,Intensify,0.66
Variant_H44_FrontLoaded_AccentedEnding,Simplify,Contrast,0.8
Variant_H44_FrontLoaded_AccentedEnding,Simplify,Fill,0.78125
Variant_H44_FrontLoaded_AccentedEnding,Intensify,Contrast,0.45
Variant_H44_FrontLoaded_AccentedEnding,Intensify,Fill,0.391304
Variant_H44_FrontLoaded_AccentedEnding,Contrast,Fill,0.349206
Variant_H44_FrontLoaded_Flat,Mirror,Complement,0.660714
Variant_H44_FrontLoaded_Flat,Mirror,Simplify,0.636364
Variant_H44_FrontLoaded_Flat,Mirror,Intensify,0.560606
Variant_H44_FrontLoaded_Flat,Mirror,Contrast,0.742857
Variant_H44_FrontLoaded_Flat,Mirror,Fill,0.679012
Variant_H44_FrontLoaded_Flat,Complement,Simplify,0.617647
Variant_H44_FrontLoaded_Flat,Complement,Intensify,0.423077
Variant_H44_FrontLoaded_Flat,Complement,Contrast,0.369565
Variant_H44_FrontLoaded_Flat,Complement,Fill,0.53125
Variant_H44_FrontLoaded_Flat,Simplify,Intensify,0.686275
Variant_H44_FrontLoaded_Flat,Simplify,Contrast,0.75
Variant_H44_FrontLoaded_Flat,Simplify,Fill,0.765625
Variant_H44_FrontLoaded_Flat,Intensify,Contrast,0.442623
Variant_H44_FrontLoaded_Flat,Intensify,Fill,0.298507
Variant_H44_FrontLoaded_Flat,Contrast,Fill,0.301587
Variant_H44_FrontLoaded_Increasing,Mirror,Complement,0.642857
Variant_H44_FrontLoaded_Increasing,Mirror,Simplify,0.613636
Variant_H44_FrontLoaded_Increasing,Mirror,Intensify,0.53125
